94,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p323-nguyen.txt,1,0.5632184147834778,0,0.1149425283074379,8,0.09195402264595032,7,0.08045977354049683,3,0.06896551698446274,9,0.05747126415371895,2,0.02298850566148758, 
95,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p326-bui.txt,0,0.21875,2,0.203125,8,0.140625,9,0.125,3,0.109375,5,0.0625,4,0.046875,7,0.046875,1,0.03125,6,0.015625, 
96,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p329-tran.txt,1,0.4444444477558136,7,0.1666666716337204,0,0.0833333358168602,2,0.0833333358168602,3,0.0555555559694767,8,0.0555555559694767,9,0.0555555559694767,4,0.02777777798473835,5,0.02777777798473835, 
97,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p332-huynh.txt,8,0.3137255012989044,7,0.1666666716337204,4,0.14705882966518402,2,0.12745098769664764,5,0.0784313753247261,1,0.04901960864663124,0,0.03921568766236305,9,0.03921568766236305,3,0.029411764815449715,6,0.009803921915590763, 
98,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p335-bao.txt,5,0.3199999928474426,1,0.18666666746139526,9,0.1599999964237213,3,0.13333334028720856,2,0.07999999821186066,4,0.03999999910593033,7,0.03999999910593033,6,0.02666666731238365,8,0.013333333656191826, 
99,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p337-hoa.txt,6,0.5142857432365417,7,0.10000000149011612,5,0.08571428805589676,4,0.0714285746216774,8,0.0714285746216774,2,0.04285714402794838,3,0.04285714402794838,1,0.02857142873108387,9,0.02857142873108387,0,0.014285714365541935, 
100,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p341-bui.txt,5,0.35593220591545105,1,0.32203391194343567,4,0.08474576473236084,2,0.06779661029577255,0,0.033898305147886276,3,0.033898305147886276,7,0.033898305147886276,9,0.033898305147886276,6,0.016949152573943138,8,0.016949152573943138, 
101,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p344-linh.txt,6,0.7241379022598267,2,0.06896551698446274,3,0.06896551698446274,5,0.0517241396009922,0,0.03448275849223137,9,0.03448275849223137,1,0.017241379246115685, 
102,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p347-bui.txt,1,0.44155845046043396,8,0.1428571492433548,3,0.09090909361839294,6,0.09090909361839294,7,0.07792207598686218,5,0.06493506580591202,2,0.03896103799343109,9,0.025974025949835777,0,0.012987012974917889,4,0.012987012974917889, 
103,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p349-tran.txt,2,0.375,6,0.234375,3,0.109375,7,0.078125,8,0.0625,4,0.046875,9,0.046875,1,0.03125,5,0.015625, 
104,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p352-nguyen.txt,1,0.5463917255401611,9,0.11340206116437912,3,0.10309278219938278,5,0.10309278219938278,8,0.05154639109969139,2,0.030927835032343864,7,0.020618556067347527,0,0.010309278033673763,4,0.010309278033673763,6,0.010309278033673763, 
105,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p354-hung.txt,6,0.6666666865348816,2,0.11594203114509583,3,0.05797101557254791,7,0.05797101557254791,8,0.05797101557254791,4,0.028985507786273956,5,0.014492753893136978, 
106,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p358-ly.txt,7,0.2014925330877304,1,0.19402985274791718,2,0.14179104566574097,0,0.1268656700849533,5,0.08955223858356476,3,0.05970149114727974,8,0.05970149114727974,9,0.05970149114727974,6,0.04477611929178238,4,0.02238805964589119, 
107,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p360-le_the.txt,6,0.6875,3,0.0729166641831398,4,0.0520833320915699,8,0.0520833320915699,9,0.0520833320915699,2,0.02083333395421505,5,0.02083333395421505,7,0.02083333395421505,0,0.010416666977107525,1,0.010416666977107525, 
108,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p364-pham.txt,2,0.27551019191741943,7,0.23469388484954834,3,0.13265305757522583,0,0.11224489659070969,4,0.09183673560619354,1,0.08163265138864517,6,0.051020409911870956,5,0.010204081423580647,8,0.010204081423580647, 
109,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p366-akita.txt,4,0.6651583909988403,7,0.09049773961305618,9,0.04977375641465187,2,0.04072398319840431,6,0.04072398319840431,8,0.03619909659028053,0,0.027149321511387825,3,0.022624434903264046,1,0.013574660755693913,5,0.013574660755693913, 
110,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p37-pho.txt,5,0.30693069100379944,0,0.20792078971862793,7,0.12871287763118744,2,0.09900990128517151,3,0.06930693238973618,1,0.059405941516160965,4,0.059405941516160965,6,0.049504950642585754,8,0.019801979884505272, 
111,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p37-xuan.txt,0,0.4876033067703247,3,0.1900826394557953,5,0.06611569970846176,6,0.06611569970846176,8,0.04958677664399147,2,0.041322313249111176,7,0.041322313249111176,4,0.03305784985423088,9,0.024793388321995735, 
112,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p370-vu.txt,0,0.3125,5,0.25,4,0.0833333358168602,8,0.0833333358168602,2,0.0729166641831398,3,0.0729166641831398,7,0.0520833320915699,9,0.0520833320915699,1,0.010416666977107525,6,0.010416666977107525, 
113,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p372-miyazawa.txt,4,0.550000011920929,3,0.11666666716337204,8,0.07500000298023224,0,0.05833333358168602,6,0.05833333358168602,5,0.05000000074505806,1,0.03333333507180214,2,0.02500000037252903,7,0.02500000037252903,9,0.008333333767950535, 
114,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p376-iizuka.txt,4,0.7426470518112183,8,0.08088235557079315,7,0.04411764815449715,0,0.036764707416296005,9,0.029411764815449715,3,0.022058824077248573,1,0.014705882407724857,2,0.014705882407724857,6,0.014705882407724857, 
115,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p376-vu.txt,8,0.3333333432674408,6,0.1428571492433548,4,0.1190476194024086,2,0.095238097012043,3,0.095238097012043,9,0.095238097012043,0,0.0714285746216774,5,0.0476190485060215, 
116,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p382-nguyen.txt,8,0.38333332538604736,2,0.1666666716337204,6,0.15000000596046448,9,0.11666666716337204,4,0.0833333358168602,3,0.05000000074505806,5,0.05000000074505806, 
117,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p382-tran.txt,8,0.2083333283662796,1,0.1666666716337204,7,0.1666666716337204,5,0.1041666641831398,9,0.1041666641831398,0,0.0833333358168602,2,0.0625,3,0.0625,4,0.02083333395421505,6,0.02083333395421505, 
118,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p387-awano.txt,4,0.1818181872367859,3,0.16883116960525513,8,0.15584415197372437,9,0.15584415197372437,1,0.09090909361839294,5,0.06493506580591202,6,0.06493506580591202,0,0.051948051899671555,2,0.051948051899671555,7,0.012987012974917889, 
119,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p393-mai-khanh.txt,8,0.30263158679008484,4,0.2631579041481018,9,0.15789473056793213,6,0.09210526198148727,5,0.07894736528396606,3,0.05263157933950424,0,0.02631578966975212,2,0.02631578966975212, 
120,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p42-vu.txt,5,0.46929824352264404,1,0.14035087823867798,7,0.1315789520740509,0,0.05701754242181778,3,0.05263157933950424,8,0.048245612531900406,2,0.03947368264198303,9,0.03947368264198303,6,0.01315789483487606,4,0.008771929889917374, 
121,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p43-pham_thanh.txt,5,0.43609023094177246,8,0.18045112490653992,2,0.09774436056613922,6,0.07518796622753143,4,0.060150377452373505,1,0.05263157933950424,0,0.03759398311376572,3,0.030075188726186752,7,0.02255639061331749,9,0.007518797181546688, 
122,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p47-tran.txt,7,0.5444444417953491,4,0.10000000149011612,9,0.07777778059244156,5,0.06666667014360428,6,0.06666667014360428,1,0.04444444552063942,2,0.03333333507180214,3,0.03333333507180214,8,0.03333333507180214, 
123,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p5-yamamoto.txt,6,0.47560974955558777,2,0.17073170840740204,9,0.09756097197532654,7,0.060975611209869385,3,0.04878048598766327,8,0.04878048598766327,4,0.03658536449074745,5,0.03658536449074745,0,0.024390242993831635, 
124,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p50-nguyen.txt,1,0.5208333134651184,5,0.1805555522441864,2,0.0902777761220932,3,0.0625,7,0.0347222238779068,4,0.02777777798473835,9,0.02777777798473835,0,0.02083333395421505,6,0.02083333395421505,8,0.013888888992369175, 
125,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p53-kiem.txt,9,0.5,1,0.10256410390138626,3,0.08974359184503555,4,0.07692307978868484,0,0.05128205195069313,7,0.05128205195069313,2,0.03846153989434242,5,0.03846153989434242,6,0.025641025975346565,8,0.025641025975346565, 
126,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p56-nha.txt,0,0.4492753744125366,3,0.15942029654979706,4,0.10869564861059189,8,0.07971014827489853,5,0.07246376574039459,9,0.07246376574039459,6,0.021739130839705467,2,0.014492753893136978,7,0.014492753893136978,1,0.007246376946568489, 
127,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p57-pham.txt,5,0.2857142984867096,6,0.2857142984867096,3,0.1818181872367859,7,0.06493506580591202,9,0.06493506580591202,1,0.051948051899671555,8,0.03896103799343109,2,0.012987012974917889,4,0.012987012974917889, 
128,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p61-trinh.txt,9,0.6716417670249939,4,0.08955223858356476,7,0.0746268630027771,5,0.05970149114727974,2,0.02985074557363987,3,0.02985074557363987,8,0.02985074557363987,6,0.014925372786819935, 
129,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p61-truong.txt,1,0.5473684072494507,3,0.17894737422466278,5,0.09473684430122375,4,0.05263157933950424,7,0.04210526496171951,8,0.04210526496171951,0,0.021052632480859756,2,0.021052632480859756, 
130,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p65-nguyen.txt,9,0.40909090638160706,4,0.1818181872367859,6,0.11363636702299118,3,0.09090909361839294,0,0.06818182021379471,8,0.06818182021379471,2,0.04545454680919647,7,0.022727273404598236, 
131,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p67-thuy.txt,1,0.4845360815525055,7,0.1649484485387802,5,0.14432989060878754,8,0.07216494530439377,3,0.06185567006468773,6,0.04123711213469505,0,0.020618556067347527,2,0.010309278033673763, 
132,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p69-vandelle.txt,9,0.2786885201931,6,0.2295081913471222,8,0.16393442451953888,4,0.08196721225976944,0,0.06557376682758331,3,0.06557376682758331,5,0.04918032884597778,2,0.032786883413791656,7,0.032786883413791656, 
133,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p7-thanh-nga.txt,5,0.6399999856948853,8,0.1133333370089531,1,0.07333333045244217,3,0.046666666865348816,7,0.03999999910593033,9,0.02666666731238365,2,0.019999999552965164,4,0.019999999552965164,0,0.013333333656191826,6,0.006666666828095913, 
134,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p72-vu.txt,8,0.20000000298023224,4,0.1818181872367859,7,0.145454540848732,5,0.12727272510528564,6,0.11818181723356247,2,0.09090909361839294,1,0.04545454680919647,3,0.036363635212183,9,0.036363635212183,0,0.0181818176060915, 
135,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p73-yang.txt,1,0.5652173757553101,3,0.1195652186870575,6,0.08695652335882187,4,0.07608695328235626,2,0.054347824305295944,9,0.032608695328235626,0,0.021739130839705467,5,0.021739130839705467,7,0.021739130839705467, 
136,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p78-nguyen.txt,9,0.40186914801597595,6,0.25233644247055054,2,0.11214952915906906,8,0.10280373692512512,4,0.07476635277271271,3,0.028037382289767265,1,0.018691588193178177,0,0.009345794096589088, 
137,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p79-cuong.txt,0,0.4871794879436493,1,0.28205129504203796,2,0.05128205195069313,4,0.05128205195069313,8,0.05128205195069313,9,0.05128205195069313,3,0.025641025975346565, 
138,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p84-hoang.txt,9,0.43103447556495667,8,0.12931033968925476,3,0.12068965286016464,4,0.07758620381355286,6,0.06896551698446274,5,0.0517241396009922,7,0.0517241396009922,1,0.0258620698004961,2,0.0258620698004961,0,0.017241379246115685, 
139,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p85-tien.txt,1,0.4923076927661896,5,0.1538461595773697,0,0.0923076942563057,3,0.07692307978868484,8,0.0615384615957737,4,0.04615384712815285,7,0.03076923079788685,9,0.03076923079788685,2,0.015384615398943424, 
140,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p89-sato.txt,3,0.4433962404727936,9,0.1603773534297943,0,0.09433962404727936,6,0.09433962404727936,4,0.08490566164255142,2,0.028301887214183807,5,0.028301887214183807,7,0.028301887214183807,1,0.01886792480945587,8,0.01886792480945587, 
141,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p91-nguyen.txt,1,0.2977099120616913,0,0.2671755850315094,7,0.07633587718009949,8,0.07633587718009949,2,0.06870228797197342,9,0.06106870248913765,4,0.05343511328101158,5,0.05343511328101158,3,0.038167938590049744,6,0.007633587811142206, 
142,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p94-nguyen.txt,3,0.5802469253540039,0,0.09876543283462524,9,0.08641975373029709,8,0.07407407462596893,6,0.06172839552164078,4,0.03703703731298447,5,0.03703703731298447,1,0.012345679104328156,7,0.012345679104328156, 
143,file:/D:/Document/thesis/paper/format/ALL paper/bib/output_abs/p97-kramakum.txt,3,0.7200000286102295,5,0.06857142597436905,1,0.051428571343421936,7,0.04571428522467613,8,0.04571428522467613,4,0.03999999910593033,2,0.017142856493592262,6,0.0057142856530845165,9,0.0057142856530845165, 
